Sensor,DateTime_US_Pacific,Ipm25,Lat,Lon
SCTV_05,9/4/2020 23:15,81,33.778623,-117.509589
SCTV_05,9/4/2020 23:30,81,33.778623,-117.509589
SCTV_05,9/4/2020 23:45,80,33.778623,-117.509589
SCTV_05,9/5/2020 0:00,80,33.778623,-117.509589
SCTV_05,9/5/2020 0:15,80,33.778623,-117.509589
SCTV_05,9/5/2020 0:30,80,33.778623,-117.509589
SCTV_05,9/5/2020 0:45,80,33.778623,-117.509589
SCTV_05,9/5/2020 1:00,80,33.778623,-117.509589
SCTV_05,9/5/2020 1:15,80,33.778623,-117.509589
SCTV_05,9/5/2020 1:30,80,33.778623,-117.509589
SCTV_05,9/5/2020 1:45,80,33.778623,-117.509589
SCTV_05,9/5/2020 2:00,80,33.778623,-117.509589
SCTV_05,9/5/2020 2:15,80,33.778623,-117.509589
SCTV_05,9/5/2020 2:30,80,33.778623,-117.509589
SCTV_05,9/5/2020 2:45,79,33.778623,-117.509589
SCTV_05,9/5/2020 3:00,79,33.778623,-117.509589
SCTV_05,9/5/2020 3:15,79,33.778623,-117.509589
SCTV_05,9/5/2020 3:30,79,33.778623,-117.509589
SCTV_05,9/5/2020 3:45,79,33.778623,-117.509589
SCTV_05,9/5/2020 4:00,79,33.778623,-117.509589
SCTV_05,9/5/2020 4:15,79,33.778623,-117.509589
SCTV_05,9/5/2020 4:30,78,33.778623,-117.509589
SCTV_05,9/5/2020 4:45,78,33.778623,-117.509589
SCTV_05,9/5/2020 5:00,78,33.778623,-117.509589
SCTV_05,9/5/2020 5:15,77,33.778623,-117.509589
SCTV_05,9/5/2020 5:30,77,33.778623,-117.509589
SCTV_05,9/5/2020 5:45,77,33.778623,-117.509589
SCTV_05,9/5/2020 6:00,77,33.778623,-117.509589
SCTV_05,9/5/2020 6:15,76,33.778623,-117.509589
SCTV_05,9/5/2020 6:30,76,33.778623,-117.509589
SCTV_05,9/5/2020 6:45,76,33.778623,-117.509589
SCTV_05,9/5/2020 7:00,76,33.778623,-117.509589
SCTV_05,9/5/2020 7:15,75,33.778623,-117.509589
SCTV_05,9/5/2020 7:30,75,33.778623,-117.509589
SCTV_05,9/5/2020 7:45,75,33.778623,-117.509589
SCTV_05,9/5/2020 8:00,75,33.778623,-117.509589
SCTV_05,9/5/2020 8:15,74,33.778623,-117.509589
SCTV_05,9/5/2020 8:30,74,33.778623,-117.509589
SCTV_05,9/5/2020 8:45,74,33.778623,-117.509589
SCTV_05,9/5/2020 9:00,73,33.778623,-117.509589
SCTV_05,9/5/2020 9:15,73,33.778623,-117.509589
SCTV_05,9/5/2020 9:30,73,33.778623,-117.509589
SCTV_05,9/5/2020 9:45,73,33.778623,-117.509589
SCTV_05,9/5/2020 10:00,72,33.778623,-117.509589
SCTV_05,9/5/2020 10:15,72,33.778623,-117.509589
SCTV_05,9/5/2020 10:30,72,33.778623,-117.509589
SCTV_05,9/5/2020 10:45,72,33.778623,-117.509589
SCTV_05,9/5/2020 11:00,71,33.778623,-117.509589
SCTV_05,9/5/2020 11:15,71,33.778623,-117.509589
SCTV_05,9/5/2020 11:30,71,33.778623,-117.509589
SCTV_05,9/5/2020 11:45,70,33.778623,-117.509589
SCTV_05,9/5/2020 12:00,70,33.778623,-117.509589
SCTV_05,9/5/2020 12:15,70,33.778623,-117.509589
SCTV_05,9/5/2020 12:30,69,33.778623,-117.509589
SCTV_05,9/5/2020 12:45,69,33.778623,-117.509589
SCTV_05,9/5/2020 13:00,69,33.778623,-117.509589
SCTV_05,9/5/2020 13:15,68,33.778623,-117.509589
SCTV_05,9/5/2020 13:30,68,33.778623,-117.509589
SCTV_05,9/5/2020 13:45,67,33.778623,-117.509589
SCTV_05,9/5/2020 14:00,67,33.778623,-117.509589
SCTV_05,9/5/2020 14:15,66,33.778623,-117.509589
SCTV_05,9/5/2020 14:30,66,33.778623,-117.509589
SCTV_05,9/5/2020 14:45,66,33.778623,-117.509589
SCTV_05,9/5/2020 15:00,65,33.778623,-117.509589
SCTV_05,9/5/2020 15:15,65,33.778623,-117.509589
SCTV_05,9/5/2020 15:30,64,33.778623,-117.509589
SCTV_05,9/5/2020 15:45,64,33.778623,-117.509589
SCTV_05,9/5/2020 16:00,64,33.778623,-117.509589
SCTV_05,9/5/2020 16:15,63,33.778623,-117.509589
SCTV_05,9/5/2020 16:30,63,33.778623,-117.509589
SCTV_05,9/5/2020 16:45,63,33.778623,-117.509589
SCTV_05,9/5/2020 17:00,62,33.778623,-117.509589
SCTV_05,9/5/2020 17:15,62,33.778623,-117.509589
SCTV_05,9/5/2020 17:30,62,33.778623,-117.509589
SCTV_05,9/5/2020 17:45,61,33.778623,-117.509589
SCTV_05,9/5/2020 18:00,61,33.778623,-117.509589
SCTV_05,9/5/2020 18:15,61,33.778623,-117.509589
SCTV_05,9/5/2020 18:30,61,33.778623,-117.509589
SCTV_05,9/5/2020 18:45,60,33.778623,-117.509589
SCTV_05,9/5/2020 19:00,60,33.778623,-117.509589
SCTV_05,9/5/2020 19:15,60,33.778623,-117.509589
SCTV_05,9/5/2020 19:30,59,33.778623,-117.509589
SCTV_05,9/5/2020 19:45,59,33.778623,-117.509589
SCTV_05,9/5/2020 20:00,58,33.778623,-117.509589
SCTV_05,9/5/2020 20:15,58,33.778623,-117.509589
SCTV_05,9/5/2020 20:30,57,33.778623,-117.509589
SCTV_05,9/5/2020 20:45,57,33.778623,-117.509589
SCTV_05,9/5/2020 21:00,56,33.778623,-117.509589
SCTV_05,9/5/2020 21:15,56,33.778623,-117.509589
SCTV_05,9/5/2020 21:30,56,33.778623,-117.509589
SCTV_05,9/5/2020 21:45,55,33.778623,-117.509589
SCTV_05,9/5/2020 22:00,55,33.778623,-117.509589
SCTV_05,9/5/2020 22:15,54,33.778623,-117.509589
SCTV_05,9/5/2020 22:30,54,33.778623,-117.509589
SCTV_05,9/5/2020 22:45,53,33.778623,-117.509589
SCTV_05,9/5/2020 23:00,53,33.778623,-117.509589
SCTV_05,9/5/2020 23:15,52,33.778623,-117.509589
SCTV_05,9/5/2020 23:30,52,33.778623,-117.509589
SCTV_05,9/5/2020 23:45,51,33.778623,-117.509589
SCTV_05,9/6/2020 0:00,50,33.778623,-117.509589
SCTV_05,9/6/2020 0:15,49,33.778623,-117.509589
SCTV_05,9/6/2020 0:30,49,33.778623,-117.509589
SCTV_05,9/6/2020 0:45,48,33.778623,-117.509589
SCTV_05,9/6/2020 1:00,48,33.778623,-117.509589
SCTV_05,9/6/2020 1:15,47,33.778623,-117.509589
SCTV_05,9/6/2020 1:30,46,33.778623,-117.509589
SCTV_05,9/6/2020 1:45,45,33.778623,-117.509589
SCTV_05,9/6/2020 2:00,45,33.778623,-117.509589
SCTV_05,9/6/2020 2:15,45,33.778623,-117.509589
SCTV_05,9/6/2020 2:30,44,33.778623,-117.509589
SCTV_05,9/6/2020 2:45,44,33.778623,-117.509589
SCTV_05,9/6/2020 3:00,43,33.778623,-117.509589
SCTV_05,9/6/2020 3:15,42,33.778623,-117.509589
SCTV_05,9/6/2020 3:30,42,33.778623,-117.509589
SCTV_05,9/6/2020 3:45,42,33.778623,-117.509589
SCTV_05,9/6/2020 4:00,42,33.778623,-117.509589
SCTV_05,9/6/2020 4:15,41,33.778623,-117.509589
SCTV_05,9/6/2020 4:30,41,33.778623,-117.509589
SCTV_05,9/6/2020 4:45,41,33.778623,-117.509589
SCTV_05,9/6/2020 5:00,40,33.778623,-117.509589
SCTV_05,9/6/2020 5:15,40,33.778623,-117.509589
SCTV_05,9/6/2020 5:30,40,33.778623,-117.509589
SCTV_05,9/6/2020 5:45,40,33.778623,-117.509589
SCTV_05,9/6/2020 6:00,40,33.778623,-117.509589
SCTV_05,9/6/2020 6:15,39,33.778623,-117.509589
SCTV_05,9/6/2020 6:30,39,33.778623,-117.509589
SCTV_05,9/6/2020 6:45,39,33.778623,-117.509589
SCTV_05,9/6/2020 7:00,39,33.778623,-117.509589
SCTV_05,9/6/2020 7:15,39,33.778623,-117.509589
SCTV_05,9/6/2020 7:30,38,33.778623,-117.509589
SCTV_05,9/6/2020 7:45,38,33.778623,-117.509589
SCTV_05,9/6/2020 8:00,38,33.778623,-117.509589
SCTV_05,9/6/2020 8:15,38,33.778623,-117.509589
SCTV_05,9/6/2020 8:30,37,33.778623,-117.509589
SCTV_05,9/6/2020 8:45,37,33.778623,-117.509589
SCTV_05,9/6/2020 9:00,36,33.778623,-117.509589
SCTV_05,9/6/2020 9:15,36,33.778623,-117.509589
SCTV_05,9/6/2020 9:30,36,33.778623,-117.509589
SCTV_05,9/6/2020 9:45,35,33.778623,-117.509589
SCTV_05,9/6/2020 10:00,35,33.778623,-117.509589
SCTV_05,9/6/2020 10:15,34,33.778623,-117.509589
SCTV_05,9/6/2020 10:30,34,33.778623,-117.509589
SCTV_05,9/6/2020 10:45,34,33.778623,-117.509589
SCTV_05,9/6/2020 11:00,34,33.778623,-117.509589
SCTV_05,9/6/2020 11:15,34,33.778623,-117.509589
SCTV_05,9/6/2020 11:30,33,33.778623,-117.509589
SCTV_05,9/6/2020 11:45,33,33.778623,-117.509589
SCTV_05,9/6/2020 12:00,33,33.778623,-117.509589
SCTV_05,9/6/2020 12:15,33,33.778623,-117.509589
SCTV_05,9/6/2020 12:30,33,33.778623,-117.509589
SCTV_05,9/6/2020 12:45,33,33.778623,-117.509589
SCTV_05,9/6/2020 13:00,33,33.778623,-117.509589
SCTV_05,9/6/2020 13:15,33,33.778623,-117.509589
SCTV_05,9/6/2020 13:30,33,33.778623,-117.509589
SCTV_05,9/6/2020 13:45,33,33.778623,-117.509589
SCTV_05,9/6/2020 14:00,34,33.778623,-117.509589
SCTV_05,9/6/2020 14:15,33,33.778623,-117.509589
SCTV_05,9/6/2020 14:30,33,33.778623,-117.509589
SCTV_05,9/6/2020 14:45,33,33.778623,-117.509589
SCTV_05,9/6/2020 15:00,34,33.778623,-117.509589
SCTV_05,9/6/2020 15:15,34,33.778623,-117.509589
SCTV_05,9/6/2020 15:30,34,33.778623,-117.509589
SCTV_05,9/6/2020 15:45,34,33.778623,-117.509589
SCTV_05,9/6/2020 16:00,34,33.778623,-117.509589
SCTV_05,9/6/2020 16:15,35,33.778623,-117.509589
SCTV_05,9/6/2020 16:30,35,33.778623,-117.509589
SCTV_05,9/6/2020 16:45,35,33.778623,-117.509589
SCTV_05,9/6/2020 17:00,35,33.778623,-117.509589
SCTV_05,9/6/2020 17:15,35,33.778623,-117.509589
SCTV_05,9/6/2020 17:30,35,33.778623,-117.509589
SCTV_05,9/6/2020 17:45,35,33.778623,-117.509589
SCTV_05,9/6/2020 18:00,35,33.778623,-117.509589
SCTV_05,9/6/2020 18:15,35,33.778623,-117.509589
SCTV_05,9/6/2020 18:30,36,33.778623,-117.509589
SCTV_05,9/6/2020 18:45,37,33.778623,-117.509589
SCTV_05,9/6/2020 19:00,37,33.778623,-117.509589
SCTV_05,9/6/2020 19:15,38,33.778623,-117.509589
SCTV_05,9/6/2020 19:30,38,33.778623,-117.509589
SCTV_05,9/6/2020 19:45,38,33.778623,-117.509589
SCTV_05,9/6/2020 20:00,38,33.778623,-117.509589
SCTV_05,9/6/2020 20:15,39,33.778623,-117.509589
SCTV_05,9/6/2020 20:30,40,33.778623,-117.509589
SCTV_05,9/6/2020 20:45,40,33.778623,-117.509589
SCTV_05,9/6/2020 21:00,41,33.778623,-117.509589
SCTV_05,9/6/2020 21:15,42,33.778623,-117.509589
SCTV_05,9/6/2020 21:30,43,33.778623,-117.509589
SCTV_05,9/6/2020 21:45,44,33.778623,-117.509589
SCTV_05,9/6/2020 22:00,45,33.778623,-117.509589
SCTV_05,9/6/2020 22:15,45,33.778623,-117.509589
SCTV_05,9/6/2020 22:30,46,33.778623,-117.509589
SCTV_05,9/6/2020 22:45,47,33.778623,-117.509589
SCTV_05,9/6/2020 23:00,47,33.778623,-117.509589
SCTV_05,9/6/2020 23:15,48,33.778623,-117.509589
SCTV_05,9/6/2020 23:30,49,33.778623,-117.509589
SCTV_05,9/6/2020 23:45,49,33.778623,-117.509589
SCTV_05,9/7/2020 0:00,50,33.778623,-117.509589
SCTV_05,9/7/2020 0:15,51,33.778623,-117.509589
SCTV_05,9/7/2020 0:30,51,33.778623,-117.509589
SCTV_05,9/7/2020 0:45,52,33.778623,-117.509589
SCTV_05,9/7/2020 1:00,52,33.778623,-117.509589
SCTV_05,9/7/2020 1:15,52,33.778623,-117.509589
SCTV_05,9/7/2020 1:30,52,33.778623,-117.509589
SCTV_05,9/7/2020 1:45,53,33.778623,-117.509589
SCTV_05,9/7/2020 2:00,53,33.778623,-117.509589
SCTV_05,9/7/2020 2:15,54,33.778623,-117.509589
SCTV_05,9/7/2020 2:30,54,33.778623,-117.509589
SCTV_05,9/7/2020 2:45,54,33.778623,-117.509589
SCTV_05,9/7/2020 3:00,55,33.778623,-117.509589
SCTV_05,9/7/2020 3:15,55,33.778623,-117.509589
SCTV_05,9/7/2020 3:30,55,33.778623,-117.509589
SCTV_05,9/7/2020 3:45,55,33.778623,-117.509589
SCTV_05,9/7/2020 4:00,56,33.778623,-117.509589
SCTV_05,9/7/2020 4:15,56,33.778623,-117.509589
SCTV_05,9/7/2020 4:30,56,33.778623,-117.509589
SCTV_05,9/7/2020 4:45,57,33.778623,-117.509589
SCTV_05,9/7/2020 5:00,57,33.778623,-117.509589
SCTV_05,9/7/2020 5:15,58,33.778623,-117.509589
SCTV_05,9/7/2020 5:30,58,33.778623,-117.509589
SCTV_05,9/7/2020 5:45,58,33.778623,-117.509589
SCTV_05,9/7/2020 6:00,59,33.778623,-117.509589
SCTV_05,9/7/2020 6:15,59,33.778623,-117.509589
SCTV_05,9/7/2020 6:30,60,33.778623,-117.509589
SCTV_05,9/7/2020 6:45,60,33.778623,-117.509589
SCTV_05,9/7/2020 7:00,60,33.778623,-117.509589
SCTV_05,9/7/2020 7:15,61,33.778623,-117.509589
SCTV_05,9/7/2020 7:30,61,33.778623,-117.509589
SCTV_05,9/7/2020 7:45,62,33.778623,-117.509589
SCTV_05,9/7/2020 8:00,62,33.778623,-117.509589
SCTV_05,9/7/2020 8:15,62,33.778623,-117.509589
SCTV_05,9/7/2020 8:30,63,33.778623,-117.509589
SCTV_05,9/7/2020 8:45,63,33.778623,-117.509589
SCTV_05,9/7/2020 9:00,63,33.778623,-117.509589
SCTV_05,9/7/2020 9:15,63,33.778623,-117.509589
SCTV_05,9/7/2020 9:30,63,33.778623,-117.509589
SCTV_05,9/7/2020 9:45,63,33.778623,-117.509589
SCTV_05,9/7/2020 10:00,64,33.778623,-117.509589
SCTV_05,9/7/2020 10:15,64,33.778623,-117.509589
SCTV_05,9/7/2020 10:30,64,33.778623,-117.509589
SCTV_05,9/7/2020 10:45,64,33.778623,-117.509589
SCTV_05,9/7/2020 11:00,65,33.778623,-117.509589
SCTV_05,9/7/2020 11:15,65,33.778623,-117.509589
SCTV_05,9/7/2020 11:30,65,33.778623,-117.509589
SCTV_05,9/7/2020 11:45,66,33.778623,-117.509589
SCTV_05,9/7/2020 12:00,66,33.778623,-117.509589
SCTV_05,9/7/2020 12:15,66,33.778623,-117.509589
SCTV_05,9/7/2020 12:30,67,33.778623,-117.509589
SCTV_05,9/7/2020 12:45,67,33.778623,-117.509589
SCTV_05,9/7/2020 13:00,67,33.778623,-117.509589
SCTV_05,9/7/2020 13:15,67,33.778623,-117.509589
SCTV_05,9/7/2020 13:30,68,33.778623,-117.509589
SCTV_05,9/7/2020 13:45,68,33.778623,-117.509589
SCTV_05,9/7/2020 14:00,68,33.778623,-117.509589
SCTV_05,9/7/2020 14:15,69,33.778623,-117.509589
SCTV_05,9/7/2020 14:30,69,33.778623,-117.509589
SCTV_05,9/7/2020 14:45,70,33.778623,-117.509589
SCTV_05,9/7/2020 15:00,70,33.778623,-117.509589
SCTV_05,9/7/2020 15:15,70,33.778623,-117.509589
SCTV_05,9/7/2020 15:30,70,33.778623,-117.509589
SCTV_05,9/7/2020 15:45,70,33.778623,-117.509589
SCTV_05,9/7/2020 16:00,70,33.778623,-117.509589
SCTV_05,9/7/2020 16:15,70,33.778623,-117.509589
SCTV_05,9/7/2020 16:30,70,33.778623,-117.509589
SCTV_05,9/7/2020 16:45,70,33.778623,-117.509589
SCTV_05,9/7/2020 17:00,70,33.778623,-117.509589
SCTV_05,9/7/2020 17:15,70,33.778623,-117.509589
SCTV_05,9/7/2020 17:30,71,33.778623,-117.509589
SCTV_05,9/7/2020 17:45,71,33.778623,-117.509589
SCTV_05,9/7/2020 18:00,71,33.778623,-117.509589
SCTV_05,9/7/2020 18:15,71,33.778623,-117.509589
SCTV_05,9/7/2020 18:30,71,33.778623,-117.509589
SCTV_05,9/7/2020 18:45,70,33.778623,-117.509589
SCTV_05,9/7/2020 19:00,70,33.778623,-117.509589
SCTV_05,9/7/2020 19:15,71,33.778623,-117.509589
SCTV_05,9/7/2020 19:30,71,33.778623,-117.509589
SCTV_05,9/7/2020 19:45,71,33.778623,-117.509589
SCTV_05,9/7/2020 20:00,71,33.778623,-117.509589
SCTV_05,9/7/2020 20:15,71,33.778623,-117.509589
SCTV_05,9/7/2020 20:30,71,33.778623,-117.509589
SCTV_05,9/7/2020 20:45,71,33.778623,-117.509589
SCTV_05,9/7/2020 21:00,71,33.778623,-117.509589
SCTV_05,9/7/2020 21:15,72,33.778623,-117.509589
SCTV_05,9/7/2020 21:30,72,33.778623,-117.509589
SCTV_05,9/7/2020 21:45,72,33.778623,-117.509589
SCTV_05,9/7/2020 22:00,72,33.778623,-117.509589
SCTV_05,9/7/2020 22:15,72,33.778623,-117.509589
SCTV_05,9/7/2020 22:30,72,33.778623,-117.509589
SCTV_05,9/7/2020 22:45,72,33.778623,-117.509589
SCTV_05,9/7/2020 23:00,72,33.778623,-117.509589
SCTV_05,9/7/2020 23:15,72,33.778623,-117.509589
SCTV_05,9/7/2020 23:30,72,33.778623,-117.509589
SCTV_05,9/7/2020 23:45,72,33.778623,-117.509589
SCTV_05,9/8/2020 0:00,72,33.778623,-117.509589
SCTV_05,9/8/2020 0:15,72,33.778623,-117.509589
SCTV_05,9/8/2020 0:30,72,33.778623,-117.509589
SCTV_05,9/8/2020 0:45,72,33.778623,-117.509589
SCTV_05,9/8/2020 1:00,72,33.778623,-117.509589
SCTV_05,9/8/2020 1:15,72,33.778623,-117.509589
SCTV_05,9/8/2020 1:30,72,33.778623,-117.509589
SCTV_05,9/8/2020 1:45,72,33.778623,-117.509589
SCTV_05,9/8/2020 2:00,72,33.778623,-117.509589
SCTV_05,9/8/2020 2:15,72,33.778623,-117.509589
SCTV_05,9/8/2020 2:30,72,33.778623,-117.509589
SCTV_05,9/8/2020 2:45,72,33.778623,-117.509589
SCTV_05,9/8/2020 3:00,72,33.778623,-117.509589
SCTV_05,9/8/2020 3:15,72,33.778623,-117.509589
SCTV_05,9/8/2020 3:30,72,33.778623,-117.509589
SCTV_05,9/8/2020 3:45,72,33.778623,-117.509589
SCTV_05,9/8/2020 4:00,72,33.778623,-117.509589
SCTV_05,9/8/2020 4:15,72,33.778623,-117.509589
SCTV_05,9/8/2020 4:30,72,33.778623,-117.509589
SCTV_05,9/8/2020 4:45,72,33.778623,-117.509589
SCTV_05,9/8/2020 5:00,72,33.778623,-117.509589
SCTV_05,9/8/2020 5:15,72,33.778623,-117.509589
SCTV_05,9/8/2020 5:30,72,33.778623,-117.509589
SCTV_05,9/8/2020 5:45,73,33.778623,-117.509589
SCTV_05,9/8/2020 6:00,73,33.778623,-117.509589
SCTV_05,9/8/2020 6:15,73,33.778623,-117.509589
SCTV_05,9/8/2020 6:30,73,33.778623,-117.509589
SCTV_05,9/8/2020 6:45,73,33.778623,-117.509589
SCTV_05,9/8/2020 7:00,73,33.778623,-117.509589
SCTV_05,9/8/2020 7:15,73,33.778623,-117.509589
SCTV_05,9/8/2020 7:30,73,33.778623,-117.509589
SCTV_05,9/8/2020 7:45,73,33.778623,-117.509589
SCTV_05,9/8/2020 8:00,73,33.778623,-117.509589
SCTV_05,9/8/2020 8:15,73,33.778623,-117.509589
SCTV_05,9/8/2020 8:30,73,33.778623,-117.509589
SCTV_05,9/8/2020 8:45,74,33.778623,-117.509589
SCTV_05,9/8/2020 9:00,74,33.778623,-117.509589
SCTV_05,9/8/2020 9:15,74,33.778623,-117.509589
SCTV_05,9/8/2020 9:30,74,33.778623,-117.509589
SCTV_05,9/8/2020 9:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 10:00,75,33.778623,-117.509589
SCTV_05,9/8/2020 10:15,75,33.778623,-117.509589
SCTV_05,9/8/2020 10:30,75,33.778623,-117.509589
SCTV_05,9/8/2020 10:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 11:00,75,33.778623,-117.509589
SCTV_05,9/8/2020 11:15,75,33.778623,-117.509589
SCTV_05,9/8/2020 11:30,75,33.778623,-117.509589
SCTV_05,9/8/2020 11:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 12:00,75,33.778623,-117.509589
SCTV_05,9/8/2020 12:15,75,33.778623,-117.509589
SCTV_05,9/8/2020 12:30,75,33.778623,-117.509589
SCTV_05,9/8/2020 12:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 13:00,75,33.778623,-117.509589
SCTV_05,9/8/2020 13:15,75,33.778623,-117.509589
SCTV_05,9/8/2020 13:30,75,33.778623,-117.509589
SCTV_05,9/8/2020 13:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 14:00,75,33.778623,-117.509589
SCTV_05,9/8/2020 14:15,75,33.778623,-117.509589
SCTV_05,9/8/2020 14:30,75,33.778623,-117.509589
SCTV_05,9/8/2020 14:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 15:00,75,33.778623,-117.509589
SCTV_05,9/8/2020 15:15,75,33.778623,-117.509589
SCTV_05,9/8/2020 15:30,75,33.778623,-117.509589
SCTV_05,9/8/2020 15:45,75,33.778623,-117.509589
SCTV_05,9/8/2020 16:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 16:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 16:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 16:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 17:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 17:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 17:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 17:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 18:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 18:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 18:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 18:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 19:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 19:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 19:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 19:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 20:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 20:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 20:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 20:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 21:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 21:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 21:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 21:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 22:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 22:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 22:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 22:45,76,33.778623,-117.509589
SCTV_05,9/8/2020 23:00,76,33.778623,-117.509589
SCTV_05,9/8/2020 23:15,76,33.778623,-117.509589
SCTV_05,9/8/2020 23:30,76,33.778623,-117.509589
SCTV_05,9/8/2020 23:45,76,33.778623,-117.509589
SCTV_05,9/9/2020 0:00,76,33.778623,-117.509589
SCTV_05,9/9/2020 0:15,76,33.778623,-117.509589
SCTV_05,9/9/2020 0:30,76,33.778623,-117.509589
SCTV_05,9/9/2020 0:45,75,33.778623,-117.509589
SCTV_05,9/9/2020 1:00,75,33.778623,-117.509589
SCTV_05,9/9/2020 1:15,75,33.778623,-117.509589
SCTV_05,9/9/2020 1:30,75,33.778623,-117.509589
SCTV_05,9/9/2020 1:45,74,33.778623,-117.509589
SCTV_05,9/9/2020 2:00,74,33.778623,-117.509589
SCTV_05,9/9/2020 2:15,74,33.778623,-117.509589
SCTV_05,9/9/2020 2:30,73,33.778623,-117.509589
SCTV_05,9/9/2020 2:45,73,33.778623,-117.509589
SCTV_05,9/9/2020 3:00,73,33.778623,-117.509589
SCTV_05,9/9/2020 3:15,72,33.778623,-117.509589
SCTV_05,9/9/2020 3:30,72,33.778623,-117.509589
SCTV_05,9/9/2020 3:45,71,33.778623,-117.509589
SCTV_05,9/9/2020 4:00,71,33.778623,-117.509589
SCTV_05,9/9/2020 4:15,70,33.778623,-117.509589
SCTV_05,9/9/2020 4:30,70,33.778623,-117.509589
SCTV_05,9/9/2020 4:45,69,33.778623,-117.509589
SCTV_05,9/9/2020 5:00,69,33.778623,-117.509589
SCTV_05,9/9/2020 5:15,68,33.778623,-117.509589
SCTV_05,9/9/2020 5:30,68,33.778623,-117.509589
SCTV_05,9/9/2020 5:45,67,33.778623,-117.509589
SCTV_05,9/9/2020 6:00,66,33.778623,-117.509589
SCTV_05,9/9/2020 6:15,66,33.778623,-117.509589
SCTV_05,9/9/2020 6:30,65,33.778623,-117.509589
SCTV_05,9/9/2020 6:45,64,33.778623,-117.509589
SCTV_05,9/9/2020 7:00,64,33.778623,-117.509589
SCTV_05,9/9/2020 7:15,63,33.778623,-117.509589
SCTV_05,9/9/2020 7:30,63,33.778623,-117.509589
SCTV_05,9/9/2020 7:45,62,33.778623,-117.509589
SCTV_05,9/9/2020 8:00,62,33.778623,-117.509589
SCTV_05,9/9/2020 8:15,61,33.778623,-117.509589
SCTV_05,9/9/2020 8:30,60,33.778623,-117.509589
SCTV_05,9/9/2020 8:45,60,33.778623,-117.509589
SCTV_05,9/9/2020 9:00,59,33.778623,-117.509589
SCTV_05,9/9/2020 9:15,59,33.778623,-117.509589
SCTV_05,9/9/2020 9:30,58,33.778623,-117.509589
SCTV_05,9/9/2020 9:45,58,33.778623,-117.509589
SCTV_05,9/9/2020 10:00,57,33.778623,-117.509589
SCTV_05,9/9/2020 10:15,56,33.778623,-117.509589
SCTV_05,9/9/2020 10:30,56,33.778623,-117.509589
SCTV_05,9/9/2020 10:45,56,33.778623,-117.509589
SCTV_05,9/9/2020 11:00,55,33.778623,-117.509589
SCTV_05,9/9/2020 11:15,55,33.778623,-117.509589
SCTV_05,9/9/2020 11:30,54,33.778623,-117.509589
SCTV_05,9/9/2020 11:45,54,33.778623,-117.509589
SCTV_05,9/9/2020 12:00,53,33.778623,-117.509589
SCTV_05,9/9/2020 12:15,52,33.778623,-117.509589
SCTV_05,9/9/2020 12:30,52,33.778623,-117.509589
SCTV_05,9/9/2020 12:45,51,33.778623,-117.509589
SCTV_05,9/9/2020 13:00,51,33.778623,-117.509589
SCTV_05,9/9/2020 13:15,50,33.778623,-117.509589
SCTV_05,9/9/2020 13:30,49,33.778623,-117.509589
SCTV_05,9/9/2020 13:45,48,33.778623,-117.509589
SCTV_05,9/9/2020 14:00,47,33.778623,-117.509589
SCTV_05,9/9/2020 14:15,46,33.778623,-117.509589
SCTV_05,9/9/2020 14:30,45,33.778623,-117.509589
SCTV_05,9/9/2020 14:45,45,33.778623,-117.509589
SCTV_05,9/9/2020 15:00,44,33.778623,-117.509589
SCTV_05,9/9/2020 15:15,43,33.778623,-117.509589
SCTV_05,9/9/2020 15:30,43,33.778623,-117.509589
